business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,Neighborhoods,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods
10877,CHINA FIRST INC.,336 CLEMENT ST,San Francisco,CA,94118,37.783038,-122.462982,POINT (-122.462982 37.783038),,10877_20190701,7/1/2019 0:00,48,Routine - Unscheduled,10877_20190701_103109,Unclean or unsanitary food contact surfaces,High Risk,5,5,8,4,11
10877,CHINA FIRST INC.,336 CLEMENT ST,San Francisco,CA,94118,37.783038,-122.462982,POINT (-122.462982 37.783038),,10877_20190701,7/1/2019 0:00,48,Routine - Unscheduled,10877_20190701_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,5,5,8,4,11
10877,CHINA FIRST INC.,336 CLEMENT ST,San Francisco,CA,94118,37.783038,-122.462982,POINT (-122.462982 37.783038),,10877_20190701,7/1/2019 0:00,48,Routine - Unscheduled,10877_20190701_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,5,5,8,4,11
10877,CHINA FIRST INC.,336 CLEMENT ST,San Francisco,CA,94118,37.783038,-122.462982,POINT (-122.462982 37.783038),,10877_20190701,7/1/2019 0:00,48,Routine - Unscheduled,10877_20190701_103131,Moderate risk vermin infestation,Moderate Risk,5,5,8,4,11
10877,CHINA FIRST INC.,336 CLEMENT ST,San Francisco,CA,94118,37.783038,-122.462982,POINT (-122.462982 37.783038),,10877_20190701,7/1/2019 0:00,48,Routine - Unscheduled,10877_20190701_103132,Improper thawing methods,Moderate Risk,5,5,8,4,11
10877,CHINA FIRST INC.,336 CLEMENT ST,San Francisco,CA,94118,37.783038,-122.462982,POINT (-122.462982 37.783038),,10877_20190701,7/1/2019 0:00,48,Routine - Unscheduled,10877_20190701_103133,Foods not protected from contamination,Moderate Risk,5,5,8,4,11
10877,CHINA FIRST INC.,336 CLEMENT ST,San Francisco,CA,94118,37.783038,-122.462982,POINT (-122.462982 37.783038),,10877_20190701,7/1/2019 0:00,48,Routine - Unscheduled,10877_20190701_103138,Improper storage use or identification of toxic substances,Low Risk,5,5,8,4,11
10877,CHINA FIRST INC.,336 CLEMENT ST,San Francisco,CA,94118,37.783038,-122.462982,POINT (-122.462982 37.783038),,10877_20190701,7/1/2019 0:00,48,Routine - Unscheduled,10877_20190701_103144,Unapproved or unmaintained equipment or utensils,Low Risk,5,5,8,4,11
10877,CHINA FIRST INC.,336 CLEMENT ST,San Francisco,CA,94118,37.783038,-122.462982,POINT (-122.462982 37.783038),,10877_20190701,7/1/2019 0:00,48,Routine - Unscheduled,10877_20190701_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,5,5,8,4,11
10877,CHINA FIRST INC.,336 CLEMENT ST,San Francisco,CA,94118,37.783038,-122.462982,POINT (-122.462982 37.783038),,10877_20190701,7/1/2019 0:00,48,Routine - Unscheduled,10877_20190701_103156,Permit license or inspection report not posted,Low Risk,5,5,8,4,11
1090,Tricolore Caffe' and Pizzeria,590 Washington St,San Francisco,CA,94111,37.795614,-122.403104,POINT (-122.403104 37.795614),,1090_20170504,5/4/2017 0:00,74,Routine - Unscheduled,1090_20170504_103102,Unclean hands or improper use of gloves,High Risk,106,106,6,3,6
1090,Tricolore Caffe' and Pizzeria,590 Washington St,San Francisco,CA,94111,37.795614,-122.403104,POINT (-122.403104 37.795614),,1090_20170504,5/4/2017 0:00,74,Routine - Unscheduled,1090_20170504_103139,Improper food storage,Low Risk,106,106,6,3,6
1090,Tricolore Caffe' and Pizzeria,590 Washington St,San Francisco,CA,94111,37.795614,-122.403104,POINT (-122.403104 37.795614),,1090_20170504,5/4/2017 0:00,74,Routine - Unscheduled,1090_20170504_103144,Unapproved or unmaintained equipment or utensils,Low Risk,106,106,6,3,6
10931,ROYAL GROUND COFFEE,3101 Geary Blvd,San Francisco,CA,94118,37.781736,-122.452151,POINT (-122.452151 37.781736),,10931_20180117,1/17/2018 0:00,96,Routine - Unscheduled,10931_20180117_103157,Food safety certificate or food handler card not available,Low Risk,12,12,8,4,18
10931,ROYAL GROUND COFFEE,3101 Geary Blvd,San Francisco,CA,94118,37.781736,-122.452151,POINT (-122.452151 37.781736),,10931_20181203,12/3/2018 0:00,91,Routine - Unscheduled,10931_20181203_103109,Unclean or unsanitary food contact surfaces,High Risk,12,12,8,4,18
10990,Tak Kee Lee Restaurant,2435 Noriega St,San Francisco,CA,94122,37.753623,-122.489929,POINT (-122.489929 37.753623),,10990_20161114,11/14/2016 0:00,84,Routine - Unscheduled,10990_20161114_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,39,39,10,7,35
10990,Tak Kee Lee Restaurant,2435 Noriega St,San Francisco,CA,94122,37.753623,-122.489929,POINT (-122.489929 37.753623),,10990_20161114,11/14/2016 0:00,84,Routine - Unscheduled,10990_20161114_103154,Unclean or degraded floors walls or ceilings,Low Risk,39,39,10,7,35
10990,Tak Kee Lee Restaurant,2435 Noriega St,San Francisco,CA,94122,37.753623,-122.489929,POINT (-122.489929 37.753623),,10990_20171114,11/14/2017 0:00,86,Routine - Unscheduled,10990_20171114_103120,Moderate risk food holding temperature,Moderate Risk,39,39,10,7,35
10990,Tak Kee Lee Restaurant,2435 Noriega St,San Francisco,CA,94122,37.753623,-122.489929,POINT (-122.489929 37.753623),,10990_20171114,11/14/2017 0:00,86,Routine - Unscheduled,10990_20171114_103139,Improper food storage,Low Risk,39,39,10,7,35
10990,Tak Kee Lee Restaurant,2435 Noriega St,San Francisco,CA,94122,37.753623,-122.489929,POINT (-122.489929 37.753623),,10990_20190717,7/17/2019 0:00,86,Routine - Unscheduled,10990_20190717_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,39,39,10,7,35
10990,Tak Kee Lee Restaurant,2435 Noriega St,San Francisco,CA,94122,37.753623,-122.489929,POINT (-122.489929 37.753623),,10990_20190717,7/17/2019 0:00,86,Routine - Unscheduled,10990_20190717_103120,Moderate risk food holding temperature,Moderate Risk,39,39,10,7,35
10990,Tak Kee Lee Restaurant,2435 Noriega St,San Francisco,CA,94122,37.753623,-122.489929,POINT (-122.489929 37.753623),,10990_20190717,7/17/2019 0:00,86,Routine - Unscheduled,10990_20190717_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,39,39,10,7,35
10990,Tak Kee Lee Restaurant,2435 Noriega St,San Francisco,CA,94122,37.753623,-122.489929,POINT (-122.489929 37.753623),,10990_20190717,7/17/2019 0:00,86,Routine - Unscheduled,10990_20190717_103154,Unclean or degraded floors walls or ceilings,Low Risk,39,39,10,7,35
1103,STARBUCKS COFFEE,4094 18th St,San Francisco,CA,94114,37.760938,-122.434692,POINT (-122.434692 37.760938),,1103_20161129,11/29/2016 0:00,98,Routine - Unscheduled,1103_20161129_103161,Low risk vermin infestation,Low Risk,38,38,3,5,5
1103,STARBUCKS COFFEE,4094 18th St,San Francisco,CA,94114,37.760938,-122.434692,POINT (-122.434692 37.760938),,1103_20170928,9/28/2017 0:00,,Complaint,1103_20170928_103154,Unclean or degraded floors walls or ceilings,Low Risk,38,38,3,5,5
1103,STARBUCKS COFFEE,4094 18th St,San Francisco,CA,94114,37.760938,-122.434692,POINT (-122.434692 37.760938),,1103_20170928,9/28/2017 0:00,,Complaint,1103_20170928_103161,Low risk vermin infestation,Low Risk,38,38,3,5,5
11034,RITA'S CATERING TRUCK,100 Alemany Blvd,San Francisco,CA,94112,37.736917,-122.40892,POINT (-122.40892 37.736917),,11034_20181220,12/20/2018 0:00,72,Routine - Unscheduled,11034_20181220_103108,Contaminated or adulterated food,High Risk,83,83,9,2,2
11034,RITA'S CATERING TRUCK,100 Alemany Blvd,San Francisco,CA,94112,37.736917,-122.40892,POINT (-122.40892 37.736917),,11034_20181220,12/20/2018 0:00,72,Routine - Unscheduled,11034_20181220_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,83,83,9,2,2
11034,RITA'S CATERING TRUCK,100 Alemany Blvd,San Francisco,CA,94112,37.736917,-122.40892,POINT (-122.40892 37.736917),,11034_20181220,12/20/2018 0:00,72,Routine - Unscheduled,11034_20181220_103132,Improper thawing methods,Moderate Risk,83,83,9,2,2
1111,SUBWAY 16604,753 POLK St,San Francisco,CA,94109,37.783713,-122.419357,POINT (-122.419357 37.783713),14155921055,1111_20170302,3/2/2017 0:00,90,Routine - Unscheduled,1111_20170302_103131,Moderate risk vermin infestation,Moderate Risk,20,20,4,10,36
1111,SUBWAY 16604,753 POLK St,San Francisco,CA,94109,37.783713,-122.419357,POINT (-122.419357 37.783713),14155921055,1111_20170302,3/2/2017 0:00,90,Routine - Unscheduled,1111_20170302_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,20,20,4,10,36
1111,SUBWAY 16604,753 POLK St,San Francisco,CA,94109,37.783713,-122.419357,POINT (-122.419357 37.783713),14155921055,1111_20170302,3/2/2017 0:00,90,Routine - Unscheduled,1111_20170302_103157,Food safety certificate or food handler card not available,Low Risk,20,20,4,10,36
1111,SUBWAY 16604,753 POLK St,San Francisco,CA,94109,37.783713,-122.419357,POINT (-122.419357 37.783713),14155921055,1111_20180605,6/5/2018 0:00,87,Routine - Unscheduled,1111_20180605_103161,Low risk vermin infestation,Low Risk,20,20,4,10,36
1122,STARBUCKS COFFEE #531,2132 CHESTNUT St,San Francisco,CA,94123,37.800547,-122.438494,POINT (-122.438494 37.800547),,1122_20161014,10/14/2016 0:00,86,Routine - Unscheduled,1122_20161014_103130,Inadequate sewage or wastewater disposal,Moderate Risk,17,17,4,6,13
1122,STARBUCKS COFFEE #531,2132 CHESTNUT St,San Francisco,CA,94123,37.800547,-122.438494,POINT (-122.438494 37.800547),,1122_20161014,10/14/2016 0:00,86,Routine - Unscheduled,1122_20161014_103131,Moderate risk vermin infestation,Moderate Risk,17,17,4,6,13
1122,STARBUCKS COFFEE #531,2132 CHESTNUT St,San Francisco,CA,94123,37.800547,-122.438494,POINT (-122.438494 37.800547),,1122_20171214,12/14/2017 0:00,94,Routine - Unscheduled,1122_20171214_103150,Improper or defective plumbing,Low Risk,17,17,4,6,13
1122,STARBUCKS COFFEE #531,2132 CHESTNUT St,San Francisco,CA,94123,37.800547,-122.438494,POINT (-122.438494 37.800547),,1122_20171214,12/14/2017 0:00,94,Routine - Unscheduled,1122_20171214_103154,Unclean or degraded floors walls or ceilings,Low Risk,17,17,4,6,13
1122,STARBUCKS COFFEE #531,2132 CHESTNUT St,San Francisco,CA,94123,37.800547,-122.438494,POINT (-122.438494 37.800547),,1122_20171214,12/14/2017 0:00,94,Routine - Unscheduled,1122_20171214_103161,Low risk vermin infestation,Low Risk,17,17,4,6,13
1124,SQUAT & GOBBLE CAFE #3,3600 16th St,San Francisco,CA,94114,37.764248,-122.433392,POINT (-122.433392 37.764248),,1124_20171114,11/14/2017 0:00,80,Routine - Unscheduled,1124_20171114_103109,Unclean or unsanitary food contact surfaces,High Risk,28,28,7,5,5
1124,SQUAT & GOBBLE CAFE #3,3600 16th St,San Francisco,CA,94114,37.764248,-122.433392,POINT (-122.433392 37.764248),,1124_20171114,11/14/2017 0:00,80,Routine - Unscheduled,1124_20171114_103139,Improper food storage,Low Risk,28,28,7,5,5
1124,SQUAT & GOBBLE CAFE #3,3600 16th St,San Francisco,CA,94114,37.764248,-122.433392,POINT (-122.433392 37.764248),,1124_20171121,11/21/2017 0:00,,Reinspection/Followup,1124_20171121_103120,Moderate risk food holding temperature,Moderate Risk,28,28,7,5,5
1124,SQUAT & GOBBLE CAFE #3,3600 16th St,San Francisco,CA,94114,37.764248,-122.433392,POINT (-122.433392 37.764248),,1124_20171121,11/21/2017 0:00,,Reinspection/Followup,1124_20171121_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,28,28,7,5,5
1124,SQUAT & GOBBLE CAFE #3,3600 16th St,San Francisco,CA,94114,37.764248,-122.433392,POINT (-122.433392 37.764248),,1124_20171121,11/21/2017 0:00,,Reinspection/Followup,1124_20171121_103150,Improper or defective plumbing,Low Risk,28,28,7,5,5
1124,SQUAT & GOBBLE CAFE #3,3600 16th St,San Francisco,CA,94114,37.764248,-122.433392,POINT (-122.433392 37.764248),,1124_20171121,11/21/2017 0:00,,Reinspection/Followup,1124_20171121_103154,Unclean or degraded floors walls or ceilings,Low Risk,28,28,7,5,5
1124,SQUAT & GOBBLE CAFE #3,3600 16th St,San Francisco,CA,94114,37.764248,-122.433392,POINT (-122.433392 37.764248),,1124_20171205,12/5/2017 0:00,,Reinspection/Followup,1124_20171205_103144,Unapproved or unmaintained equipment or utensils,Low Risk,28,28,7,5,5
1124,SQUAT & GOBBLE CAFE #3,3600 16th St,San Francisco,CA,94114,37.764248,-122.433392,POINT (-122.433392 37.764248),,1124_20171205,12/5/2017 0:00,,Reinspection/Followup,1124_20171205_103150,Improper or defective plumbing,Low Risk,28,28,7,5,5
1124,SQUAT & GOBBLE CAFE #3,3600 16th St,San Francisco,CA,94114,37.764248,-122.433392,POINT (-122.433392 37.764248),,1124_20190411,4/11/2019 0:00,96,Routine - Unscheduled,1124_20190411_103133,Foods not protected from contamination,Moderate Risk,28,28,7,5,5
1125,"Peet's Coffee & Tea, Inc",022 Battery St,San Francisco,CA,94111,37.791554,-122.399565,POINT (-122.399565 37.791554),,1125_20170816,8/16/2017 0:00,96,Routine - Unscheduled,1125_20170816_103154,Unclean or degraded floors walls or ceilings,Low Risk,108,108,6,3,8
1125,"Peet's Coffee & Tea, Inc",022 Battery St,San Francisco,CA,94111,37.791554,-122.399565,POINT (-122.399565 37.791554),,1125_20170816,8/16/2017 0:00,96,Routine - Unscheduled,1125_20170816_103157,Food safety certificate or food handler card not available,Low Risk,108,108,6,3,8
1125,"Peet's Coffee & Tea, Inc",022 Battery St,San Francisco,CA,94111,37.791554,-122.399565,POINT (-122.399565 37.791554),,1125_20181015,10/15/2018 0:00,92,Routine - Unscheduled,1125_20181015_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,108,108,6,3,8
1127,Starbucks Coffee,555 California St,San Francisco,CA,94104,37.792773,-122.403567,POINT (-122.403567 37.792773),,1127_20190423,4/23/2019 0:00,96,Routine - Unscheduled,1127_20190423_103129,Insufficient hot water or running water,Moderate Risk,108,108,6,3,8
11289,STARBUCKS,280 KING STREET,San Francisco,CA,94107,37.776805,-122.393789,POINT (-122.393789 37.776805),,11289_20180307,3/7/2018 0:00,90,Routine - Unscheduled,11289_20180307_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,34,34,1,10,4
11289,STARBUCKS,280 KING STREET,San Francisco,CA,94107,37.776805,-122.393789,POINT (-122.393789 37.776805),,11289_20180307,3/7/2018 0:00,90,Routine - Unscheduled,11289_20180307_103148,No thermometers or uncalibrated thermometers,Low Risk,34,34,1,10,4
11304,HIDIVE,PIER 28 1/2,San Francisco,CA,94105,37.787914,-122.387718,POINT (-122.387718 37.787914),,11304_20180116,1/16/2018 0:00,96,Routine - Unscheduled,11304_20180116_103154,Unclean or degraded floors walls or ceilings,Low Risk,30,30,1,10,8
11304,HIDIVE,PIER 28 1/2,San Francisco,CA,94105,37.787914,-122.387718,POINT (-122.387718 37.787914),,11304_20190709,7/9/2019 0:00,88,Routine - Unscheduled,11304_20190709_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,30,30,1,10,8
11304,HIDIVE,PIER 28 1/2,San Francisco,CA,94105,37.787914,-122.387718,POINT (-122.387718 37.787914),,11304_20190709,7/9/2019 0:00,88,Routine - Unscheduled,11304_20190709_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,30,30,1,10,8
1135,Tony's Cable Car Restaurant,2500 GEARY Blvd,San Francisco,CA,94115,37.782778,-122.444744,POINT (-122.444744 37.782778),,1135_20171102,11/2/2017 0:00,96,Routine - Unscheduled,1135_20171102_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,103,103,8,6,31
1135,Tony's Cable Car Restaurant,2500 GEARY Blvd,San Francisco,CA,94115,37.782778,-122.444744,POINT (-122.444744 37.782778),,1135_20180814,8/14/2018 0:00,,Complaint,1135_20180814_103144,Unapproved or unmaintained equipment or utensils,Low Risk,103,103,8,6,31
11379,ALAMO SQUARE MARKET,535 SCOTT ST,San Francisco,CA,94117,37.774824,-122.436094,POINT (-122.436094 37.774824),,11379_20180424,4/24/2018 0:00,79,Routine - Unscheduled,11379_20180424_103109,Unclean or unsanitary food contact surfaces,High Risk,23,23,4,11,9
11379,ALAMO SQUARE MARKET,535 SCOTT ST,San Francisco,CA,94117,37.774824,-122.436094,POINT (-122.436094 37.774824),,11379_20180424,4/24/2018 0:00,79,Routine - Unscheduled,11379_20180424_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,23,23,4,11,9
11379,ALAMO SQUARE MARKET,535 SCOTT ST,San Francisco,CA,94117,37.774824,-122.436094,POINT (-122.436094 37.774824),,11379_20180424,4/24/2018 0:00,79,Routine - Unscheduled,11379_20180424_103120,Moderate risk food holding temperature,Moderate Risk,23,23,4,11,9
11379,ALAMO SQUARE MARKET,535 SCOTT ST,San Francisco,CA,94117,37.774824,-122.436094,POINT (-122.436094 37.774824),,11379_20180424,4/24/2018 0:00,79,Routine - Unscheduled,11379_20180424_103144,Unapproved or unmaintained equipment or utensils,Low Risk,23,23,4,11,9
1139,MINI CAFE,28 VAN NESS,San Francisco,CA,94102,37.775867,-122.419356,POINT (-122.419356 37.775867),14155430177,1139_20171127,11/27/2017 0:00,69,Routine - Unscheduled,1139_20171127_103103,High risk food holding temperature,High Risk,21,21,4,10,36
1139,MINI CAFE,28 VAN NESS,San Francisco,CA,94102,37.775867,-122.419356,POINT (-122.419356 37.775867),14155430177,1139_20171127,11/27/2017 0:00,69,Routine - Unscheduled,1139_20171127_103105,Improper cooling methods,High Risk,21,21,4,10,36
1139,MINI CAFE,28 VAN NESS,San Francisco,CA,94102,37.775867,-122.419356,POINT (-122.419356 37.775867),14155430177,1139_20171127,11/27/2017 0:00,69,Routine - Unscheduled,1139_20171127_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,21,21,4,10,36
1139,MINI CAFE,28 VAN NESS,San Francisco,CA,94102,37.775867,-122.419356,POINT (-122.419356 37.775867),14155430177,1139_20171127,11/27/2017 0:00,69,Routine - Unscheduled,1139_20171127_103145,Improper storage of equipment utensils or linens,Low Risk,21,21,4,10,36
11416,El Beach Burrito,3914 Judah St,San Francisco,CA,,37.760851,-122.503998,POINT (-122.503998 37.760851),,11416_20170703,7/3/2017 0:00,80,Routine - Unscheduled,11416_20170703_103109,Unclean or unsanitary food contact surfaces,High Risk,39,39,10,7,35
11416,El Beach Burrito,3914 Judah St,San Francisco,CA,,37.760851,-122.503998,POINT (-122.503998 37.760851),,11416_20170703,7/3/2017 0:00,80,Routine - Unscheduled,11416_20170703_103120,Moderate risk food holding temperature,Moderate Risk,39,39,10,7,35
11416,El Beach Burrito,3914 Judah St,San Francisco,CA,,37.760851,-122.503998,POINT (-122.503998 37.760851),,11416_20170703,7/3/2017 0:00,80,Routine - Unscheduled,11416_20170703_103156,Permit license or inspection report not posted,Low Risk,39,39,10,7,35
11416,El Beach Burrito,3914 Judah St,San Francisco,CA,,37.760851,-122.503998,POINT (-122.503998 37.760851),,11416_20190911,9/11/2019 0:00,92,Routine - Unscheduled,11416_20190911_103145,Improper storage of equipment utensils or linens,Low Risk,39,39,10,7,35
11416,El Beach Burrito,3914 Judah St,San Francisco,CA,,37.760851,-122.503998,POINT (-122.503998 37.760851),,11416_20190911,9/11/2019 0:00,92,Routine - Unscheduled,11416_20190911_103154,Unclean or degraded floors walls or ceilings,Low Risk,39,39,10,7,35
11416,El Beach Burrito,3914 Judah St,San Francisco,CA,,37.760851,-122.503998,POINT (-122.503998 37.760851),,11416_20190911,9/11/2019 0:00,92,Routine - Unscheduled,11416_20190911_103157,Food safety certificate or food handler card not available,Low Risk,39,39,10,7,35
1144,Star Bagels,1475 Polk St,San Francisco,CA,94109,37.790324,-122.420664,POINT (-122.420664 37.790324),,1144_20170828,8/28/2017 0:00,88,Routine - Unscheduled,1144_20170828_103133,Foods not protected from contamination,Moderate Risk,105,105,4,3,21
1144,Star Bagels,1475 Polk St,San Francisco,CA,94109,37.790324,-122.420664,POINT (-122.420664 37.790324),,1144_20170828,8/28/2017 0:00,88,Routine - Unscheduled,1144_20170828_103144,Unapproved or unmaintained equipment or utensils,Low Risk,105,105,4,3,21
1144,Star Bagels,1475 Polk St,San Francisco,CA,94109,37.790324,-122.420664,POINT (-122.420664 37.790324),,1144_20170828,8/28/2017 0:00,88,Routine - Unscheduled,1144_20170828_103145,Improper storage of equipment utensils or linens,Low Risk,105,105,4,3,21
1144,Star Bagels,1475 Polk St,San Francisco,CA,94109,37.790324,-122.420664,POINT (-122.420664 37.790324),,1144_20180226,2/26/2018 0:00,88,Routine - Unscheduled,1144_20180226_103142,Unclean nonfood contact surfaces,Low Risk,105,105,4,3,21
1144,Star Bagels,1475 Polk St,San Francisco,CA,94109,37.790324,-122.420664,POINT (-122.420664 37.790324),,1144_20180226,2/26/2018 0:00,88,Routine - Unscheduled,1144_20180226_103147,Inadequate ventilation or lighting,Low Risk,105,105,4,3,21
1144,Star Bagels,1475 Polk St,San Francisco,CA,94109,37.790324,-122.420664,POINT (-122.420664 37.790324),,1144_20180828,8/28/2018 0:00,92,Routine - Unscheduled,1144_20180828_103142,Unclean nonfood contact surfaces,Low Risk,105,105,4,3,21
1144,Star Bagels,1475 Polk St,San Francisco,CA,94109,37.790324,-122.420664,POINT (-122.420664 37.790324),,1144_20180828,8/28/2018 0:00,92,Routine - Unscheduled,1144_20180828_103153,Inadequate dressing rooms or improper storage of personal items,Low Risk,105,105,4,3,21
1144,Star Bagels,1475 Polk St,San Francisco,CA,94109,37.790324,-122.420664,POINT (-122.420664 37.790324),,1144_20180828,8/28/2018 0:00,92,Routine - Unscheduled,1144_20180828_103156,Permit license or inspection report not posted,Low Risk,105,105,4,3,21
1146,Aux Delices Vietnam,2327 Polk St,San Francisco,CA,94109,37.798274,-122.422264,POINT (-122.422264 37.798274),,1146_20180223,2/23/2018 0:00,77,Routine - Unscheduled,1146_20180223_103103,High risk food holding temperature,High Risk,105,105,4,3,32
1146,Aux Delices Vietnam,2327 Polk St,San Francisco,CA,94109,37.798274,-122.422264,POINT (-122.422264 37.798274),,1146_20180223,2/23/2018 0:00,77,Routine - Unscheduled,1146_20180223_103133,Foods not protected from contamination,Moderate Risk,105,105,4,3,32
1146,Aux Delices Vietnam,2327 Polk St,San Francisco,CA,94109,37.798274,-122.422264,POINT (-122.422264 37.798274),,1146_20180223,2/23/2018 0:00,77,Routine - Unscheduled,1146_20180223_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,105,105,4,3,32
1147,UA Twin Stonestown,501 Buckingham Way,San Francisco,CA,94132,37.730105,-122.478441,POINT (-122.478441 37.730105),14155680331,1147_20161028,10/28/2016 0:00,98,Routine - Unscheduled,1147_20161028_103154,Unclean or degraded floors walls or ceilings,Low Risk,41,41,10,8,16
1147,UA Twin Stonestown,501 Buckingham Way,San Francisco,CA,94132,37.730105,-122.478441,POINT (-122.478441 37.730105),14155680331,1147_20180102,1/2/2018 0:00,94,Routine - Unscheduled,1147_20180102_103144,Unapproved or unmaintained equipment or utensils,Low Risk,41,41,10,8,16
11487,AT&T - GHIRARDELLI CHOCOLATE CO. (CLUB LEVEL) [147802],24 WILLIE MAYS PL,San Francisco,CA,94107,,,,,11487_20170424,4/24/2017 0:00,96,Routine - Unscheduled,11487_20170424_103129,Insufficient hot water or running water,Moderate Risk,,,,,
11487,AT&T - GHIRARDELLI CHOCOLATE CO. (CLUB LEVEL) [147802],24 WILLIE MAYS PL,San Francisco,CA,94107,,,,,11487_20170919,9/19/2017 0:00,91,Routine - Unscheduled,11487_20170919_103112,No hot water or running water,High Risk,,,,,
11488,AT&T - GHIRARDELLI CHOCOLATE CO. (VIEW LEVEL) [147802],24 Willie Mays Pl,San Francisco,CA,94107,,,,,11488_20180911,9/11/2018 0:00,96,Routine - Unscheduled,11488_20180911_103121,Inadequate procedures or records for time as a public health control,Moderate Risk,,,,,
1154,SUNFLOWER RESTAURANT,506 Valencia St,San Francisco,CA,94103,37.764678,-122.421905,POINT (-122.421905 37.764678),14155625023,1154_20180110,1/10/2018 0:00,81,Routine - Unscheduled,1154_20180110_103103,High risk food holding temperature,High Risk,37,37,3,5,20
1154,SUNFLOWER RESTAURANT,506 Valencia St,San Francisco,CA,94103,37.764678,-122.421905,POINT (-122.421905 37.764678),14155625023,1154_20180110,1/10/2018 0:00,81,Routine - Unscheduled,1154_20180110_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,37,37,3,5,20
1154,SUNFLOWER RESTAURANT,506 Valencia St,San Francisco,CA,94103,37.764678,-122.421905,POINT (-122.421905 37.764678),14155625023,1154_20180110,1/10/2018 0:00,81,Routine - Unscheduled,1154_20180110_103131,Moderate risk vermin infestation,Moderate Risk,37,37,3,5,20
1154,SUNFLOWER RESTAURANT,506 Valencia St,San Francisco,CA,94103,37.764678,-122.421905,POINT (-122.421905 37.764678),14155625023,1154_20180110,1/10/2018 0:00,81,Routine - Unscheduled,1154_20180110_103142,Unclean nonfood contact surfaces,Low Risk,37,37,3,5,20
1154,SUNFLOWER RESTAURANT,506 Valencia St,San Francisco,CA,94103,37.764678,-122.421905,POINT (-122.421905 37.764678),14155625023,1154_20190327,3/27/2019 0:00,46,Routine - Unscheduled,1154_20190327_103102,Unclean hands or improper use of gloves,High Risk,37,37,3,5,20
1154,SUNFLOWER RESTAURANT,506 Valencia St,San Francisco,CA,94103,37.764678,-122.421905,POINT (-122.421905 37.764678),14155625023,1154_20190327,3/27/2019 0:00,46,Routine - Unscheduled,1154_20190327_103103,High risk food holding temperature,High Risk,37,37,3,5,20
1154,SUNFLOWER RESTAURANT,506 Valencia St,San Francisco,CA,94103,37.764678,-122.421905,POINT (-122.421905 37.764678),14155625023,1154_20190327,3/27/2019 0:00,46,Routine - Unscheduled,1154_20190327_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,37,37,3,5,20
1154,SUNFLOWER RESTAURANT,506 Valencia St,San Francisco,CA,94103,37.764678,-122.421905,POINT (-122.421905 37.764678),14155625023,1154_20190327,3/27/2019 0:00,46,Routine - Unscheduled,1154_20190327_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,37,37,3,5,20
1154,SUNFLOWER RESTAURANT,506 Valencia St,San Francisco,CA,94103,37.764678,-122.421905,POINT (-122.421905 37.764678),14155625023,1154_20190327,3/27/2019 0:00,46,Routine - Unscheduled,1154_20190327_103138,Improper storage use or identification of toxic substances,Low Risk,37,37,3,5,20
1154,SUNFLOWER RESTAURANT,506 Valencia St,San Francisco,CA,94103,37.764678,-122.421905,POINT (-122.421905 37.764678),14155625023,1154_20190327,3/27/2019 0:00,46,Routine - Unscheduled,1154_20190327_103154,Unclean or degraded floors walls or ceilings,Low Risk,37,37,3,5,20
1156,Boudin Petit Cafe,"170 O'Farrell St, 1st Floor",San Francisco,CA,94102,37.786548,-122.407313,POINT (-122.407313 37.786548),,1156_20170419,4/19/2017 0:00,94,Routine - Unscheduled,1156_20170419_103133,Foods not protected from contamination,Moderate Risk,19,19,6,3,8
1156,Boudin Petit Cafe,"170 O'Farrell St, 1st Floor",San Francisco,CA,94102,37.786548,-122.407313,POINT (-122.407313 37.786548),,1156_20170419,4/19/2017 0:00,94,Routine - Unscheduled,1156_20170419_103143,Inadequate warewashing facilities or equipment,Low Risk,19,19,6,3,8
